Län,Kommun,År,Value,Emission type
Västerbottens län,Storuman,2016,39680.163194719,Växthusgaser totalt
Västerbottens län,Umeå,2016,405929.840266332,Växthusgaser totalt
Västerbottens län,Vilhelmina,2016,40586.1278012726,Växthusgaser totalt
Västerbottens län,Vindeln,2016,42421.9250361549,Växthusgaser totalt
Västerbottens län,Vännäs,2016,34283.799193041,Växthusgaser totalt
Västerbottens län,Åsele,2016,27881.2963241851,Växthusgaser totalt
Västernorrlands län,Alla,2016,1501015.7863309,Växthusgaser totalt
Västernorrlands län,Härnösand,2016,98265.8491711956,Växthusgaser totalt
Västernorrlands län,Kramfors,2016,126365.372255443,Växthusgaser totalt
Västernorrlands län,Sollefteå,2016,93631.945186194,Växthusgaser totalt
Västernorrlands län,Sundsvall,2016,668617.887012384,Växthusgaser totalt
Västernorrlands län,Timrå,2016,103866.756072569,Växthusgaser totalt
Västernorrlands län,Ånge,2016,75491.0605185098,Växthusgaser totalt
Västernorrlands län,Örnsköldsvik,2016,334776.961903707,Växthusgaser totalt
Västmanlands län,Alla,2016,1391547.81210754,Växthusgaser totalt
Västmanlands län,Arboga,2016,60998.8620374157,Växthusgaser totalt
Västmanlands län,Fagersta,2016,49042.3413263698,Växthusgaser totalt
Västmanlands län,Hallstahammar,2016,47401.2803487905,Växthusgaser totalt
Västmanlands län,Kungsör,2016,47849.3417577416,Växthusgaser totalt
Västmanlands län,Köping,2016,398433.375604618,Växthusgaser totalt
Västmanlands län,Norberg,2016,24424.4873371883,Växthusgaser totalt
Västmanlands län,Sala,2016,119810.270770955,Växthusgaser totalt
Västmanlands län,Skinnskatteberg,2016,24286.0858352361,Växthusgaser totalt
Västmanlands län,Surahammar,2016,38515.6033757686,Växthusgaser totalt
Västmanlands län,Västerås,2016,580786.083791649,Växthusgaser totalt
Västra Götalands län,Alla,2016,10527446.0607578,Växthusgaser totalt
Västra Götalands län,Ale,2016,151505.290755742,Växthusgaser totalt
Västra Götalands län,Alingsås,2016,103936.718830975,Växthusgaser totalt
Västra Götalands län,Bengtsfors,2016,75566.4003252596,Växthusgaser totalt
Västra Götalands län,Bollebygd,2016,42673.9008042669,Växthusgaser totalt
Västra Götalands län,Borås,2016,288075.050662967,Växthusgaser totalt
Västra Götalands län,Dals-Ed,2016,21683.7286262667,Växthusgaser totalt
Västra Götalands län,Essunga,2016,38528.7571495242,Växthusgaser totalt
Västra Götalands län,Falköping,2016,239050.450904359,Växthusgaser totalt
Västra Götalands län,Färgelanda,2016,41578.2919717724,Växthusgaser totalt
Västra Götalands län,Grästorp,2016,43818.2519020017,Växthusgaser totalt
Västra Götalands län,Gullspång,2016,41314.0562716922,Växthusgaser totalt
Västra Götalands län,Göteborg,2016,2556358.50549424,Växthusgaser totalt
Västra Götalands län,Götene,2016,150442.261638875,Växthusgaser totalt
Västra Götalands län,Herrljunga,2016,71898.3391206296,Växthusgaser totalt
Västra Götalands län,Hjo,2016,59666.3607888507,Växthusgaser totalt
Västra Götalands län,Härryda,2016,148872.661077129,Växthusgaser totalt
Västra Götalands län,Karlsborg,2016,33771.9701609041,Växthusgaser totalt
Västra Götalands län,Kungälv,2016,131756.794000234,Växthusgaser totalt
Västra Götalands län,Lerum,2016,92765.4227288869,Växthusgaser totalt
Västra Götalands län,Lidköping,2016,201790.280244195,Växthusgaser totalt
Västra Götalands län,Lilla Edet,2016,59066.2565708602,Växthusgaser totalt
Västra Götalands län,Lysekil,2016,1653098.05875022,Växthusgaser totalt
Västra Götalands län,Mariestad,2016,136745.484428757,Växthusgaser totalt
Västra Götalands län,Mark,2016,122982.906072265,Växthusgaser totalt
Västra Götalands län,Mellerud,2016,70303.3563386343,Växthusgaser totalt
Västra Götalands län,Munkedal,2016,105557.383808504,Växthusgaser totalt
Västra Götalands län,Mölndal,2016,189953.559979695,Växthusgaser totalt
Västra Götalands län,Orust,2016,60532.5966920272,Växthusgaser totalt
Västra Götalands län,Partille,2016,55373.8831959012,Växthusgaser totalt
Västra Götalands län,Skara,2016,111951.416901092,Växthusgaser totalt
Västra Götalands län,Skövde,2016,632622.257590325,Växthusgaser totalt
Västra Götalands län,Sotenäs,2016,36457.784918957,Växthusgaser totalt
Västra Götalands län,Stenungsund,2016,1095182.39840005,Växthusgaser totalt
Västra Götalands län,Strömstad,2016,58201.6548923373,Växthusgaser totalt
Västra Götalands län,Svenljunga,2016,63129.377367154,Växthusgaser totalt
Västra Götalands län,Tanum,2016,107750.860807177,Växthusgaser totalt
Västra Götalands län,Tibro,2016,40785.7647532519,Växthusgaser totalt
Västra Götalands län,Tidaholm,2016,62934.6400182451,Växthusgaser totalt
Västra Götalands län,Tjörn,2016,50735.6913506226,Växthusgaser totalt
Västra Götalands län,Tranemo,2016,125119.918715058,Växthusgaser totalt
Västra Götalands län,Trollhättan,2016,142389.853245696,Växthusgaser totalt
Västra Götalands län,Töreboda,2016,70170.9548815595,Växthusgaser totalt
Västra Götalands län,Uddevalla,2016,237219.289246845,Växthusgaser totalt
Västra Götalands län,Ulricehamn,2016,145663.221442306,Växthusgaser totalt
Västra Götalands län,Vara,2016,130178.59848717,Växthusgaser totalt
Västra Götalands län,Vårgårda,2016,79483.2218821466,Växthusgaser totalt
Västra Götalands län,Vänersborg,2016,260133.532085235,Växthusgaser totalt
Västra Götalands län,Åmål,2016,55263.0187760181,Växthusgaser totalt
Västra Götalands län,Öckerö,2016,33405.2519095771,Växthusgaser totalt
Örebro län,Alla,2016,1447835.20914244,Växthusgaser totalt
Örebro län,Askersund,2016,105029.164160806,Växthusgaser totalt
Örebro län,Degerfors,2016,66518.52285507,Växthusgaser totalt
Örebro län,Hallsberg,2016,74153.0866611967,Växthusgaser totalt
Örebro län,Hällefors,2016,42534.6905606947,Växthusgaser totalt
Örebro län,Karlskoga,2016,138798.047230371,Växthusgaser totalt
Örebro län,Kumla,2016,222654.583906092,Växthusgaser totalt
Örebro län,Laxå,2016,45175.0548099498,Växthusgaser totalt
Örebro län,Lekeberg,2016,46547.7338847863,Växthusgaser totalt
Örebro län,Lindesberg,2016,127833.890448614,Växthusgaser totalt
Örebro län,Ljusnarsberg,2016,37683.5267660839,Växthusgaser totalt
Örebro län,Nora,2016,33241.8678598635,Växthusgaser totalt
Örebro län,Örebro,2016,507665.00175016,Växthusgaser totalt
Östergötlands län,Alla,2016,2383687.17694413,Växthusgaser totalt
Östergötlands län,Boxholm,2016,66213.3999037603,Växthusgaser totalt
Östergötlands län,Finspång,2016,110730.464437543,Växthusgaser totalt
Östergötlands län,Kinda,2016,98084.8510352576,Växthusgaser totalt
Östergötlands län,Linköping,2016,742341.485434427,Växthusgaser totalt
Östergötlands län,Mjölby,2016,155777.232267131,Växthusgaser totalt
Östergötlands län,Motala,2016,139780.304483162,Växthusgaser totalt
Östergötlands län,Norrköping,2016,705206.436104856,Växthusgaser totalt
Östergötlands län,Söderköping,2016,76693.6610252474,Växthusgaser totalt
